Number of Records,Franchise ID,Lg ID,Name First,Name Given,Name Last,playerID (Master.csv),Player ID,Pos Team ID,Starting Pos,Team ID,Year ID
1,TEX,AL,Michael,Michael Brian,Young,youngmi02,youngmi02,TEX,,TEX,2007
1,SDP,NL,Jake,Jacob Edward,Peavy,peavyja01,peavyja01,SDN,1,SDN,2007
1,LAD,NL,Russell,Russell Nathan Coltrane,Martin,martiru01,martiru01,LAN,2,LAN,2007
1,MIL,NL,Prince,Prince Semien,Fielder,fieldpr01,fieldpr01,MIL,3,MIL,2007
1,PHI,NL,Chase,Chase Cameron,Utley,utleych01,utleych01,PHI,4,PHI,2007
1,NYM,NL,David,David Allen,Wright,wrighda03,wrighda03,NYN,5,NYN,2007
1,NYM,NL,Jose,Jose Bernabe,Reyes,reyesjo01,reyesjo01,NYN,6,NYN,2007
1,SFG,NL,Barry,Barry Lamar,Bonds,bondsba01,bondsba01,SFN,7,SFN,2007
1,NYM,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,NYN,8,NYN,2007
1,CIN,NL,Ken,George Kenneth,Griffey,griffke02,griffke02,CIN,9,CIN,2007
1,FLO,NL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,FLO,,FLO,2007
1,MIL,NL,Francisco,Francisco Javier,Cordero,cordefr01,cordefr01,MIL,,MIL,2007
1,COL,NL,Brian,Brian Christopher,Fuentes,fuentbr01,fuentbr01,COL,,COL,2007
1,PHI,NL,Cole,Colbert Michael,Hamels,hamelco01,hamelco01,PHI,,PHI,2007
1,MIL,NL,J. J.,James Jerry,Hardy,hardyjj01,hardyjj01,MIL,,MIL,2007
1,SDP,NL,Trevor,Trevor William,Hoffman,hoffmtr01,hoffmtr01,SDN,,SDN,2007
1,COL,NL,Matt,Matthew Thomas,Holliday,hollima01,hollima01,COL,,COL,2007
1,ARI,NL,Orlando,Orlando Thill,Hudson,hudsoor01,hudsoor01,ARI,,ARI,2007
1,HOU,NL,Carlos,Carlos,Lee,leeca01,leeca01,HOU,,HOU,2007
1,CHC,NL,Derrek,Derrek Leon,Lee,leede02,leede02,CHN,,CHN,2007
1,ATL,NL,Brian,Brian Michael,McCann,mccanbr01,mccanbr01,ATL,,ATL,2007
1,HOU,NL,Roy,Roy Edward,Oswalt,oswalro01,oswalro01,HOU,,HOU,2007
1,LAD,NL,Brad,Bradley Wayne,Penny,pennybr01,pennybr01,LAN,,LAN,2007
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,,SLN,2007
1,PHI,NL,Aaron,Aaron Ryan,Rowand,rowanaa01,rowanaa01,PHI,,PHI,2007
1,LAD,NL,Takashi,Takashi,Saito,saitota01,saitota01,LAN,,LAN,2007
1,PIT,NL,Freddy,Frederick Philip,Sanchez,sanchfr01,sanchfr01,PIT,,PIT,2007
1,MIL,NL,Ben,Ben M.,Sheets,sheetbe01,sheetbe01,MIL,,MIL,2007
1,ATL,NL,John,John Andrew,Smoltz,smoltjo01,smoltjo01,ATL,,ATL,2007
1,CHC,NL,Alfonso,Alfonso Guilleard,Soriano,soriaal01,soriaal01,CHN,,CHN,2007
1,ARI,NL,Jose,Jose Rafael,Valverde,valvejo01,valvejo01,ARI,,ARI,2007
1,NYM,NL,Billy,William Edward,Wagner,wagnebi02,wagnebi02,NYN,,NYN,2007
1,ARI,NL,Brandon,Brandon Tyler,Webb,webbbr01,webbbr01,ARI,,ARI,2007
1,SDP,NL,Chris,Christopher Ryan,Young,youngch03,youngch03,SDN,,SDN,2007
1,WSN,NL,Dmitri,Dmitri Dell,Young,youngdm01,youngdm01,WAS,,WAS,2007
1,CLE,AL,Cliff,Clifton Phifer,Lee,leecl02,leecl02,CLE,1,CLE,2008
1,MIN,AL,Joe,Joseph Patrick,Mauer,mauerjo01,mauerjo01,MIN,2,MIN,2008
1,BOS,AL,Kevin,Kevin Edmund,Youkilis,youklke01,youklke01,BOS,3,BOS,2008
1,BOS,AL,Dustin,Dustin Luis,Pedroia,pedrodu01,pedrodu01,BOS,4,BOS,2008
1,NYY,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,NYA,5,NYA,2008
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2008
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,7,BOS,2008
1,TEX,AL,Josh,Joshua Holt,Hamilton,hamiljo03,hamiljo03,TEX,8,TEX,2008
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,9,SEA,2008
1,TEX,AL,Milton,Milton Obelle,Bradley,bradlmi01,bradlmi01,TEX,10,TEX,2008
1,CHW,AL,Joe,Joseph,Crede,credejo01,credejo01,CHA,,CHA,2008
1,BOS,AL,J. D.,David Jonathan,Drew,drewjd01,drewjd01,BOS,,BOS,2008
1,OAK,AL,Justin,Justin Craig,Duchscherer,duchsju01,duchsju01,OAK,,OAK,2008
1,DET,AL,Carlos,Carlos Alfonso,Guillen,guillca01,guillca01,DET,,DET,2008
1,TOR,AL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,TOR,,TOR,2008
1,TBD,AL,Scott,Scott Edward,Kazmir,kazmisc01,kazmisc01,TBA,,TBA,2008
1,TEX,AL,Ian,Ian Michael,Kinsler,kinslia01,kinslia01,TEX,,TEX,2008
1,TBD,AL,Evan,Evan Michael,Longoria,longoev01,longoev01,TBA,,TBA,2008
1,MIN,AL,Justin,Justin Ernest George,Morneau,morneju01,morneju01,MIN,,MIN,2008
1,MIN,AL,Joe,Joseph Michael,Nathan,nathajo01,nathajo01,MIN,,MIN,2008
1,TBD,AL,Dioner,Dioner Favian,Navarro,navardi01,navardi01,TBA,,TBA,2008
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,,BOS,2008
1,BOS,AL,Jonathan,Jonathan Robert,Papelbon,papeljo01,papeljo01,BOS,,BOS,2008
1,CHW,AL,Carlos,Carlos Jose,Quentin,quentca01,quentca01,CHA,,CHA,2008
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2008
1,ANA,AL,Francisco,Francisco Jose,Rodriguez,rodrifr03,rodrifr03,LAA,,LAA,2008
1,ANA,AL,Ervin,Ervin Ramon,Santana,santaer01,santaer01,LAA,,LAA,2008
1,ANA,AL,Joe,Joseph Francis,Saunders,saundjo01,saundjo01,LAA,,LAA,2008
1,BAL,AL,George,George Friederich,Sherrill,sherrge01,sherrge01,BAL,,BAL,2008
1,CLE,AL,Grady,Grady,Sizemore,sizemgr01,sizemgr01,CLE,,CLE,2008
1,KCR,AL,Joakim,Joakim Agustin,Soria,soriajo01,soriajo01,KCA,,KCA,2008
1,BOS,AL,Jason,Jason Andrew,Varitek,varitja01,varitja01,BOS,,BOS,2008
1,TEX,AL,Michael,Michael Brian,Young,youngmi02,youngmi02,TEX,,TEX,2008
1,MIL,NL,Ben,Ben M.,Sheets,sheetbe01,sheetbe01,MIL,1,MIL,2008
1,CHC,NL,Geovany,Geovany,Soto,sotoge01,sotoge01,CHN,2,CHN,2008
1,HOU,NL,Lance,William Lance,Berkman,berkmla01,berkmla01,HOU,3,HOU,2008
1,PHI,NL,Chase,Chase Cameron,Utley,utleych01,utleych01,PHI,4,PHI,2008
1,ATL,NL,Chipper,Larry Wayne,Jones,jonesch06,jonesch06,ATL,5,ATL,2008
1,FLO,NL,Hanley,Hanley,Ramirez,ramirha01,ramirha01,FLO,6,FLO,2008
1,MIL,NL,Ryan,Ryan Joseph,Braun,braunry02,braunry02,MIL,7,MIL,2008
1,CHC,NL,Kosuke,Kosuke,Fukudome,fukudko01,fukudko01,CHN,8,CHN,2008
1,COL,NL,Matt,Matthew Thomas,Holliday,hollima01,hollima01,COL,9,COL,2008
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,10,SLN,2008
1,COL,NL,Aaron,Aaron Lane,Cook,cookaa01,cookaa01,COL,,COL,2008
1,CHC,NL,Ryan,Ryan Scott,Dempster,dempsry01,dempsry01,CHN,,CHN,2008
1,SDP,NL,Adrian,Adrian Sabin,Gonzalez,gonzaad01,gonzaad01,SDN,,SDN,2008
1,WSN,NL,Cristian,Cristian,Guzman,guzmacr01,guzmacr01,WAS,,WAS,2008
1,ARI,NL,Dan,Daniel John,Haren,harenda01,harenda01,ARI,,ARI,2008
1,MIL,NL,Corey,Jon Corey,Hart,hartco01,hartco01,MIL,,MIL,2008
1,PHI,NL,Brad,Bradley Thomas,Lidge,lidgebr01,lidgebr01,PHI,,PHI,2008
1,SFG,NL,Tim,Timothy LeRoy,Lincecum,linceti01,linceti01,SFN,,SFN,2008
1,STL,NL,Ryan,Ryan Andrew,Ludwick,ludwiry01,ludwiry01,SLN,,SLN,2008
1,CHC,NL,Carlos,Carlos Agustin,Marmol,marmoca01,marmoca01,CHN,,CHN,2008
1,LAD,NL,Russell,Russell Nathan Coltrane,Martin,martiru01,martiru01,LAN,,LAN,2008
1,ATL,NL,Brian,Brian Michael,McCann,mccanbr01,mccanbr01,ATL,,ATL,2008
1,PIT,NL,Nate,Nathan Richard,McLouth,mclouna01,mclouna01,PIT,,PIT,2008
1,CHC,NL,Aramis,Aramis,Ramirez,ramirar01,ramirar01,CHN,,CHN,2008
1,CHC,NL,Alfonso,Alfonso Guilleard,Soriano,soriaal01,soriaal01,CHN,,CHN,2008
1,HOU,NL,Miguel,Miguel Odalis,Tejada,tejadmi01,tejadmi01,HOU,,HOU,2008
1,FLO,NL,Dan,Daniel Cooley,Uggla,ugglada01,ugglada01,FLO,,FLO,2008
1,CIN,NL,Edinson,Edinson,Volquez,volqued01,volqued01,CIN,,CIN,2008
1,NYM,NL,Billy,William Edward,Wagner,wagnebi02,wagnebi02,NYN,,NYN,2008
1,ARI,NL,Brandon,Brandon Tyler,Webb,webbbr01,webbbr01,ARI,,ARI,2008
1,SFG,NL,Brian,Brian Patrick,Wilson,wilsobr01,wilsobr01,SFN,,SFN,2008
1,CHC,NL,Kerry,Kerry Lee,Wood,woodke02,woodke02,CHN,,CHN,2008
1,NYM,NL,David,David Allen,Wright,wrighda03,wrighda03,NYN,,NYN,2008
1,CHC,NL,Carlos,Carlos Alberto,Zambrano,zambrca01,zambrca01,CHN,,CHN,2008
1,TOR,AL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,TOR,1,TOR,2009
1,MIN,AL,Joe,Joseph Patrick,Mauer,mauerjo01,mauerjo01,MIN,2,MIN,2009
1,NYY,AL,Mark,Mark Charles,Teixeira,teixema01,teixema01,NYA,3,NYA,2009
1,TOR,AL,Aaron,Aaron Walter,Hill,hillaa01,hillaa01,TOR,4,TOR,2009
1,TEX,AL,Michael,Michael Brian,Young,youngmi02,youngmi02,TEX,5,TEX,2009
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2009
1,BOS,AL,Jason,Jason Raymond,Bay,bayja01,bayja01,BOS,7,BOS,2009
1,TEX,AL,Josh,Joshua Holt,Hamilton,hamiljo03,hamiljo03,TEX,8,TEX,2009
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,9,SEA,2009
1,OAK,AL,Andrew,Andrew Scott,Bailey,bailean01,bailean01,OAK,,OAK,2009
1,TBD,AL,Jason,Jason Alan,Bartlett,bartlja01,bartlja01,TBA,,TBA,2009
1,BOS,AL,Josh,Joshua Patrick,Beckett,beckejo02,beckejo02,BOS,,BOS,2009
1,CHW,AL,Mark,Mark Alan,Buehrle,buehrma01,buehrma01,CHA,,CHA,2009
1,TBD,AL,Carl,Carl Demonte,Crawford,crawfca02,crawfca02,TBA,,TBA,2009
1,TEX,AL,Nelson,Nelson Ramon,Cruz,cruzne02,cruzne02,TEX,,TEX,2009
1,ANA,AL,Chone,Desmond DeChone,Figgins,figgich01,figgich01,LAA,,LAA,2009
1,ANA,AL,Brian,Brian Christopher,Fuentes,fuentbr01,fuentbr01,LAA,,LAA,2009
1,DET,AL,Curtis,Curtis,Granderson,grandcu01,grandcu01,DET,,DET,2009
1,KCR,AL,Zack,Donald Zachary,Greinke,greinza01,greinza01,KCA,,KCA,2009
1,SEA,AL,Felix,Felix Abraham,Hernandez,hernafe02,hernafe02,SEA,,SEA,2009
1,ANA,AL,Torii,Torii Kedar,Hunter,hunteto01,hunteto01,LAA,,LAA,2009
1,DET,AL,Brandon,Charles Brandon,Inge,ingebr01,ingebr01,DET,,DET,2009
1,DET,AL,Edwin,Edwin,Jackson,jacksed01,jacksed01,DET,,DET,2009
1,BAL,AL,Adam,Adam La Marque,Jones,jonesad01,jonesad01,BAL,,BAL,2009
1,TBD,AL,Evan,Evan Michael,Longoria,longoev01,longoev01,TBA,,TBA,2009
1,CLE,AL,Victor,Victor Jesus,Martinez,martivi01,martivi01,CLE,,CLE,2009
1,MIN,AL,Justin,Justin Ernest George,Morneau,morneju01,morneju01,MIN,,MIN,2009
1,MIN,AL,Joe,Joseph Michael,Nathan,nathajo01,nathajo01,MIN,,MIN,2009
1,BOS,AL,Jonathan,Jonathan Robert,Papelbon,papeljo01,papeljo01,BOS,,BOS,2009
1,BOS,AL,Dustin,Dustin Luis,Pedroia,pedrodu01,pedrodu01,BOS,,BOS,2009
1,TBD,AL,Carlos,Carlos Felipe,Pena,penaca01,penaca01,TBA,,TBA,2009
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2009
1,DET,AL,Justin,Justin Brooks,Verlander,verlaju01,verlaju01,DET,,DET,2009
1,BOS,AL,Tim,Timothy Stephen,Wakefield,wakefti01,wakefti01,BOS,,BOS,2009
1,BOS,AL,Kevin,Kevin Edmund,Youkilis,youklke01,youklke01,BOS,,BOS,2009
1,TBD,AL,Ben,Benjamin Thomas,Zobrist,zobribe01,zobribe01,TBA,,TBA,2009
1,SFG,NL,Tim,Timothy LeRoy,Lincecum,linceti01,linceti01,SFN,1,SFN,2009
1,STL,NL,Yadier,Yadier Benjamin,Molina,molinya01,molinya01,SLN,2,SLN,2009
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,3,SLN,2009
1,PHI,NL,Chase,Chase Cameron,Utley,utleych01,utleych01,PHI,4,PHI,2009
1,NYM,NL,David,David Allen,Wright,wrighda03,wrighda03,NYN,5,NYN,2009
1,FLO,NL,Hanley,Hanley,Ramirez,ramirha01,ramirha01,FLO,6,FLO,2009
1,PHI,NL,Raul,Raul Javier,Ibanez,ibanera01,ibanera01,PHI,7,PHI,2009
1,PHI,NL,Shane,Shane Patrick,Victorino,victosh01,victosh01,PHI,8,PHI,2009
1,MIL,NL,Ryan,Ryan Joseph,Braun,braunry02,braunry02,MIL,9,MIL,2009
1,SDP,NL,Heath,Heath Justin,Bell,bellhe01,bellhe01,SDN,,SDN,2009
1,NYM,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,NYN,,NYN,2009
1,LAD,NL,Chad,Chad Ryan,Billingsley,billich01,billich01,LAN,,LAN,2009
1,LAD,NL,Jonathan,Jonathan Roy,Broxton,broxtjo01,broxtjo01,LAN,,LAN,2009
1,SFG,NL,Matt,Matthew Thomas,Cain,cainma01,cainma01,SFN,,SFN,2009
1,CIN,NL,Francisco,Francisco Javier,Cordero,cordefr01,cordefr01,CIN,,CIN,2009
1,PIT,NL,Zach,Zachary Thomas,Duke,dukeza01,dukeza01,PIT,,PIT,2009
1,MIL,NL,Prince,Prince Semien,Fielder,fieldpr01,fieldpr01,MIL,,MIL,2009
1,STL,NL,Ryan,Ryan Ray,Franklin,frankry01,frankry01,SLN,,SLN,2009
1,SDP,NL,Adrian,Adrian Sabin,Gonzalez,gonzaad01,gonzaad01,SDN,,SDN,2009
1,ARI,NL,Dan,Daniel John,Haren,harenda01,harenda01,ARI,,ARI,2009
1,COL,NL,Brad,Bradley Bonte,Hawpe,hawpebr01,hawpebr01,COL,,COL,2009
1,MIL,NL,Trevor,Trevor William,Hoffman,hoffmtr01,hoffmtr01,MIL,,MIL,2009
1,PHI,NL,Ryan,Ryan James,Howard,howarry01,howarry01,PHI,,PHI,2009
1,LAD,NL,Orlando,Orlando Thill,Hudson,hudsoor01,hudsoor01,LAN,,LAN,2009
1,FLO,NL,Josh,Joshua Michael,Johnson,johnsjo09,johnsjo09,FLO,,FLO,2009
1,CHC,NL,Ted,Theodore Roosevelt,Lilly,lillyte01,lillyte01,CHN,,CHN,2009
1,COL,NL,Jason,Jason Scott,Marquis,marquja01,marquja01,COL,,COL,2009
1,ATL,NL,Brian,Brian Michael,McCann,mccanbr01,mccanbr01,ATL,,ATL,2009
1,HOU,NL,Hunter,Hunter Andrew,Pence,pencehu01,pencehu01,HOU,,HOU,2009
1,NYM,NL,Francisco,Francisco Jose,Rodriguez,rodrifr03,rodrifr03,NYN,,NYN,2009
1,PIT,NL,Freddy,Frederick Philip,Sanchez,sanchfr01,sanchfr01,PIT,,PIT,2009
1,NYM,NL,Johan,Johan Alexander,Santana,santajo01,santajo01,NYN,,NYN,2009
1,HOU,NL,Miguel,Miguel Odalis,Tejada,tejadmi01,tejadmi01,HOU,,HOU,2009
1,ARI,NL,Justin,Justin Irvin,Upton,uptonju01,uptonju01,ARI,,ARI,2009
1,PHI,NL,Jayson,Jayson Richard Gowan,Werth,werthja01,werthja01,PHI,,PHI,2009
1,WSN,NL,Ryan,Ryan Wallace,Zimmerman,zimmery01,zimmery01,WAS,,WAS,2009
1,TBD,AL,David,David Taylor,Price,priceda01,priceda01,TBA,1,TBA,2010
1,MIN,AL,Joe,Joseph Patrick,Mauer,mauerjo01,mauerjo01,MIN,2,MIN,2010
1,DET,AL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,DET,3,DET,2010
1,NYY,AL,Robinson,Robinson Jose,Cano,canoro01,canoro01,NYA,4,NYA,2010
1,TBD,AL,Evan,Evan Michael,Longoria,longoev01,longoev01,TBA,5,TBA,2010
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2010
1,TBD,AL,Carl,Carl Demonte,Crawford,crawfca02,crawfca02,TBA,7,TBA,2010
1,TEX,AL,Josh,Joshua Holt,Hamilton,hamiljo03,hamiljo03,TEX,8,TEX,2010
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,9,SEA,2010
1,TEX,AL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,TEX,10,TEX,2010
1,TEX,AL,Elvis,Elvis Augusto,Andrus,andruel01,andruel01,TEX,,TEX,2010
1,OAK,AL,Andrew,Andrew Scott,Bailey,bailean01,bailean01,OAK,,OAK,2010
1,TOR,AL,Jose,Jose Antonio,Bautista,bautijo02,bautijo02,TOR,,TOR,2010
1,BOS,AL,Adrian,Adrian,Beltre,beltrad01,beltrad01,BOS,,BOS,2010
1,BOS,AL,Clay,Clay Daniel,Buchholz,buchhcl01,buchhcl01,BOS,,BOS,2010
1,TOR,AL,John,Johnathan Richard,Buck,buckjo01,buckjo01,TOR,,TOR,2010
1,OAK,AL,Trevor,Trevor John,Cahill,cahiltr01,cahiltr01,OAK,,OAK,2010
1,CLE,AL,Roberto,Roberto,Hernandez,carmofa01,carmofa01,CLE,,CLE,2010
1,TEX,AL,Neftali,Neftali,Feliz,felizne01,felizne01,TEX,,TEX,2010
1,NYY,AL,Phil,Philip Joseph,Hughes,hugheph01,hugheph01,NYA,,NYA,2010
1,ANA,AL,Torii,Torii Kedar,Hunter,hunteto01,hunteto01,LAA,,LAA,2010
1,TEX,AL,Ian,Ian Michael,Kinsler,kinslia01,kinslia01,TEX,,TEX,2010
1,CHW,AL,Paul,Paul Henry,Konerko,konerpa01,konerpa01,CHA,,CHA,2010
1,SEA,AL,Cliff,Clifton Phifer,Lee,leecl02,leecl02,SEA,,SEA,2010
1,BOS,AL,Jon,Jonathan Tyler,Lester,lestejo01,lestejo01,BOS,,BOS,2010
1,BOS,AL,Victor,Victor Jesus,Martinez,martivi01,martivi01,BOS,,BOS,2010
1,MIN,AL,Justin,Justin Ernest George,Morneau,morneju01,morneju01,MIN,,MIN,2010
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,,BOS,2010
1,BOS,AL,Dustin,Dustin Luis,Pedroia,pedrodu01,pedrodu01,BOS,,BOS,2010
1,NYY,AL,Andy,Andrew Eugene,Pettitte,pettian01,pettian01,NYA,,NYA,2010
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2010
1,NYY,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,NYA,,NYA,2010
1,NYY,AL,CC,Carsten Charles,Sabathia,sabatcc01,sabatcc01,NYA,,NYA,2010
1,KCR,AL,Joakim,Joakim Agustin,Soria,soriajo01,soriajo01,KCA,,KCA,2010
1,TBD,AL,Rafael,Rafael,Soriano,soriara01,soriara01,TBA,,TBA,2010
1,NYY,AL,Nick,Nicholas Thomas,Swisher,swishni01,swishni01,NYA,,NYA,2010
1,CHW,AL,Matt,Matthew J.,Thornton,thornma01,thornma01,CHA,,CHA,2010
1,DET,AL,Jose,Jose Rafael,Valverde,valvejo01,valvejo01,DET,,DET,2010
1,DET,AL,Justin,Justin Brooks,Verlander,verlaju01,verlaju01,DET,,DET,2010
1,ANA,AL,Jered,Jered David,Weaver,weaveje02,weaveje02,LAA,,LAA,2010
1,TOR,AL,Vernon,Vernon M.,Wells,wellsve01,wellsve01,TOR,,TOR,2010
1,BAL,AL,Ty,Ty Allen,Wigginton,wiggity01,wiggity01,BAL,,BAL,2010
1,COL,NL,Ubaldo,Ubaldo,Jimenez,jimenub01,jimenub01,COL,1,COL,2010
1,STL,NL,Yadier,Yadier Benjamin,Molina,molinya01,molinya01,SLN,2,SLN,2010
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,3,SLN,2010
1,ATL,NL,Martin,Martin Manuel,Prado,pradoma01,pradoma01,ATL,4,ATL,2010
1,NYM,NL,David,David Allen,Wright,wrighda03,wrighda03,NYN,5,NYN,2010
1,FLO,NL,Hanley,Hanley,Ramirez,ramirha01,ramirha01,FLO,6,FLO,2010
1,MIL,NL,Ryan,Ryan Joseph,Braun,braunry02,braunry02,MIL,7,MIL,2010
1,LAD,NL,Andre,Andre Everett,Ethier,ethiean01,ethiean01,LAN,8,LAN,2010
1,MIL,NL,Corey,Jon Corey,Hart,hartco01,hartco01,MIL,9,MIL,2010
1,PHI,NL,Ryan,Ryan James,Howard,howarry01,howarry01,PHI,10,PHI,2010
1,SDP,NL,Heath,Heath Justin,Bell,bellhe01,bellhe01,SDN,,SDN,2010
1,HOU,NL,Michael,Michael Ray,Bourn,bournmi01,bournmi01,HOU,,HOU,2010
1,LAD,NL,Jonathan,Jonathan Roy,Broxton,broxtjo01,broxtjo01,LAN,,LAN,2010
1,CHC,NL,Marlon,Marlon Jerrard,Byrd,byrdma01,byrdma01,CHN,,CHN,2010
1,WSN,NL,Matt,Matthew Dicus,Capps,cappsma01,cappsma01,WAS,,WAS,2010
1,STL,NL,Chris,Christopher John,Carpenter,carpech01,carpech01,SLN,,SLN,2010
1,LAD,NL,Rafael,Rafael,Furcal,furcara01,furcara01,LAN,,LAN,2010
1,MIL,NL,Yovani,Yovani,Gallardo,gallayo01,gallayo01,MIL,,MIL,2010
1,SDP,NL,Adrian,Adrian Sabin,Gonzalez,gonzaad01,gonzaad01,SDN,,SDN,2010
1,PHI,NL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,PHI,,PHI,2010
1,ATL,NL,Jason,Jason Alias,Heyward,heywaja01,heywaja01,ATL,,ATL,2010
1,STL,NL,Matt,Matthew Thomas,Holliday,hollima01,hollima01,SLN,,SLN,2010
1,ATL,NL,Tim,Timothy Adam,Hudson,hudsoti01,hudsoti01,ATL,,ATL,2010
1,ATL,NL,Omar,Omar Rafael,Infante,infanom01,infanom01,ATL,,ATL,2010
1,FLO,NL,Josh,Joshua Michael,Johnson,johnsjo09,johnsjo09,FLO,,FLO,2010
1,LAD,NL,Hung-Chih,Hung-Chih,Kuo,kuoho01,kuoho01,LAN,,LAN,2010
1,SFG,NL,Tim,Timothy LeRoy,Lincecum,linceti01,linceti01,SFN,,SFN,2010
1,ATL,NL,Brian,Brian Michael,McCann,mccanbr01,mccanbr01,ATL,,ATL,2010
1,PIT,NL,Evan,Evan David,Meek,meekev01,meekev01,PIT,,PIT,2010
1,CIN,NL,Brandon,Brandon Emil,Phillips,phillbr01,phillbr01,CIN,,CIN,2010
1,NYM,NL,Jose,Jose Bernabe,Reyes,reyesjo01,reyesjo01,NYN,,NYN,2010
1,CIN,NL,Arthur,Arthur Lee,Rhodes,rhodear01,rhodear01,CIN,,CIN,2010
1,CIN,NL,Scott,Scott Bruce,Rolen,rolensc01,rolensc01,CIN,,CIN,2010
1,COL,NL,Troy,Troy Trever,Tulowitzki,tulowtr01,tulowtr01,COL,,COL,2010
1,PHI,NL,Chase,Chase Cameron,Utley,utleych01,utleych01,PHI,,PHI,2010
1,CIN,NL,Joey,Joseph Daniel,Votto,vottojo01,vottojo01,CIN,,CIN,2010
1,ATL,NL,Billy,William Edward,Wagner,wagnebi02,wagnebi02,ATL,,ATL,2010
1,STL,NL,Adam,Adam Parrish,Wainwright,wainwad01,wainwad01,SLN,,SLN,2010
1,SFG,NL,Brian,Brian Patrick,Wilson,wilsobr01,wilsobr01,SFN,,SFN,2010
1,ARI,NL,Chris,Christopher Brandon,Young,youngch04,youngch04,ARI,,ARI,2010
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,0,BOS,2011
1,DET,AL,Jered,Jered David,Weaver,weaveje02,weaveje02,DET,1,DET,2011
1,DET,AL,Alex,Alexander Thomas,Avila,avilaal01,avilaal01,DET,2,DET,2011
1,BOS,AL,Adrian,Adrian Sabin,Gonzalez,gonzaad01,gonzaad01,BOS,3,BOS,2011
1,NYY,AL,Robinson,Robinson Jose,Cano,canoro01,canoro01,NYA,4,NYA,2011
1,TEX,AL,Adrian,Adrian,Beltre,beltrad01,beltrad01,TEX,5,TEX,2011
1,CLE,AL,Asdrubal,Asdrubal Jose,Cabrera,cabreas01,cabreas01,CLE,6,CLE,2011
1,TEX,AL,Josh,Joshua Holt,Hamilton,hamiljo03,hamiljo03,TEX,7,TEX,2011
1,NYY,AL,Curtis,Curtis,Granderson,grandcu01,grandcu01,NYA,8,NYA,2011
1,TOR,AL,Jose,Jose Antonio,Bautista,bautijo02,bautijo02,TOR,9,TOR,2011
1,BOS,AL,Josh,Joshua Patrick,Beckett,beckejo02,beckejo02,BOS,,BOS,2011
1,DET,AL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,DET,,DET,2011
1,KCR,AL,Aaron,Aaron James,Crow,crowaa01,crowaa01,KCA,,KCA,2011
1,MIN,AL,Michael,Michael Brent,Cuddyer,cuddymi01,cuddymi01,MIN,,MIN,2011
1,BOS,AL,Jacoby,Jacoby McCabe,Ellsbury,ellsbja01,ellsbja01,BOS,,BOS,2011
1,OAK,AL,Gio,Giovany Aramis,Gonzalez,gonzagi01,gonzagi01,OAK,,OAK,2011
1,SEA,AL,Felix,Felix Abraham,Hernandez,hernafe02,hernafe02,SEA,,SEA,2011
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,,NYA,2011
1,TBD,AL,Matthew,Matthew Ryan,Joyce,joycema01,joycema01,TBA,,TBA,2011
1,ANA,AL,Howie,Howard Joseph,Kendrick,kendrho01,kendrho01,LAA,,LAA,2011
1,CHW,AL,Paul,Paul Henry,Konerko,konerpa01,konerpa01,CHA,,CHA,2011
1,SEA,AL,Brandon,Brandon Paul,League,leagubr01,leagubr01,SEA,,SEA,2011
